ID,GROUP,SITE,RAION,OBLAST,MOUND,GRAVE,NAME,INTERMENT,SEX,AGE,GRAVE_TYPE,SHAFT,GANGWAY,STEPS,DROMOS,ENTRANCE_SCREEN,BOARDS,ORGANIC_LINING,BODY_POSITION,LEG_POSITION,OCHRE,CHARCOAL,CHALK,FIRE,MASK,TAR,ANIMAL_BONES,AXE_HAMMER,MACEHEAD,ARROWHEAD,SPEARHEAD,BOW,BRONZE_KNIFE,BOLA,WOODEN_JAVELIN,POLISHING_PLATE,ARROW_STRAIGHTENER,AWL,GRINDSTONE,SCRAPER,PUNCH,HAMMERSTONE,PERFORATOR,CASTING_MOULD,TUYERE,DIGGING_TOOL,ADZE,MELTING_POT,FLINT_KNIFE,WOODEN_CUP,WOODEN_BOWL,POTTERY,BODY_ORNAMENT
272,Ingul,Bilogradovka,Bashtankiy,Mykolaiv,*,13,Bilogradovka */13,single,NA,adult,2,1,0,0,0,1,0,1,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
273,Ingul,Bilogradovka,Bashtankiy,Mykolaiv,*,17,Bilogradovka */17,single,NA,adult,3,3,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
274,Ingul,Bilogradovka,Bashtankiy,Mykolaiv,*,20,Bilogradovka */20,single,NA,NA,2,2,0,0,0,1,0,1,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
275,Ingul,Bilogradovka,Bashtankiy,Mykolaiv,*,23,Bilogradovka */23,single,NA,adult,3,3,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
276,Ingul,Bilogradovka,Bashtankiy,Mykolaiv,*,28,Bilogradovka */28,single,NA,adult,2,4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
277,Ingul,Kristoforovka,Bashtankiy,Mykolaiv,1,3,Kristoforovka 1/3,single,NA,adult,2,2,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
278,Ingul,Kristoforovka,Bashtankiy,Mykolaiv,1,4,Kristoforovka 1/4,single,NA,NA,NA,NA,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
279,Ingul,Kristoforovka,Bashtankiy,Mykolaiv,1,5,Kristoforovka 1/5,single,NA,adult,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
280,Ingul,Kristoforovka,Bashtankiy,Mykolaiv,1,6,Kristoforovka 1/6,single,NA,juvenile,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
281,Ingul,Kristoforovka,Bashtankiy,Mykolaiv,1,7,Kristoforovka 1/7,single,NA,NA,2,2,0,1,0,1,0,1,NA,NA,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
282,Ingul,Kristoforovka,Bashtankiy,Mykolaiv,1,8,Kristoforovka 1/8,single,NA,NA,2,2,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
283,Ingul,Kristoforovka,Bashtankiy,Mykolaiv,1,9,Kristoforovka 1/9,single,NA,adult,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
284,Ingul,Kristoforovka,Bashtankiy,Mykolaiv,1,10,Kristoforovka 1/10,single,NA,adult,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
285,Ingul,Kristoforovka,Bashtankiy,Mykolaiv,1,12,Kristoforovka 1/12,single,NA,adult,2,2,0,1,0,0,0,0,3,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
286,Ingul,Kristoforovka,Bashtankiy,Mykolaiv,1,18,Kristoforovka 1/18,cenotaph,NA,NA,NA,NA,0,0,0,0,0,1,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
287,Ingul,Kristoforovka,Bashtankiy,Mykolaiv,3,3,Kristoforovka 3/3,single,NA,adult,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
288,Ingul,Kristoforovka,Bashtankiy,Mykolaiv,6,7,Kristoforovka 6/7,single,NA,adult,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
289,Ingul,Kristoforovka,Bashtankiy,Mykolaiv,6,16,Kristoforovka 6/16,single,NA,adult,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
290,Ingul,Kristoforovka,Bashtankiy,Mykolaiv,7,4,Kristoforovka 7/4,single,NA,adult,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
291,Ingul,Kristoforovka,Bashtankiy,Mykolaiv,7,8,Kristoforovka 7/8,single,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
292,Ingul,Kristoforovka,Bashtankiy,Mykolaiv,7,13,Kristoforovka 7/13,single,NA,adult,2,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
293,Ingul,Kristoforovka,Bashtankiy,Mykolaiv,8,3,Kristoforovka 8/3,single,NA,juvenile,3,3,0,1,0,0,0,1,1,1,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
294,Ingul,Kristoforovka,Bashtankiy,Mykolaiv,8,4,Kristoforovka 8/4,single,NA,adult,NA,NA,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
295,Ingul,Kristoforovka,Bashtankiy,Mykolaiv,8,5,Kristoforovka 8/5,single,NA,NA,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
296,Ingul,Kristoforovka,Bashtankiy,Mykolaiv,8,6,Kristoforovka 8/6,single,NA,juvenile,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
297,Ingul,Konstantynovka,Bashtankiy,Mykolaiv,1,8,Konstantynovka 1/8,twin,NA,NA,3,3,0,1,0,1,0,1,NA,NA,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
298,Ingul,Konstantynovka,Bashtankiy,Mykolaiv,1,9.10,Konstantynovka 1/9.10,single,NA,adult,2,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
299,Ingul,Konstantynovka,Bashtankiy,Mykolaiv,1,10,Konstantynovka 1/10,single,NA,adult,2,1,0,0,0,0,0,0,NA,NA,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300,Ingul,Konstantynovka,Bashtankiy,Mykolaiv,2,2,Konstantynovka 2/2,single,NA,adult,NA,NA,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
301,Ingul,Konstantynovka,Bashtankiy,Mykolaiv,8,1,Konstantynovka 8/1,single,NA,adult,3,3,0,0,0,0,0,1,1,1,0,0,0,2,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
302,Ingul,Konstantynovka,Bashtankiy,Mykolaiv,8,4,Konstantynovka 8/4,single,NA,NA,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
303,Ingul,Konstantynovka,Bashtankiy,Mykolaiv,8,5,Konstantynovka 8/5,single,NA,adult,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
304,Ingul,Konstantynovka,Bashtankiy,Mykolaiv,8,7,Konstantynovka 8/7,single,NA,adult,3,3,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305,Ingul,Konstantynovka,Bashtankiy,Mykolaiv,8,25,Konstantynovka 8/25,single,NA,adult,2,3,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
306,Ingul,Konstantynovka,Bashtankiy,Mykolaiv,8,26,Konstantynovka 8/26,single,NA,adult,3,3,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
307,Ingul,Konstantynovka,Bashtankiy,Mykolaiv,9,3,Konstantynovka 9/3,cenotaph,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
308,Ingul,Konstantynovka,Bashtankiy,Mykolaiv,9,4,Konstantynovka 9/4,twin,NA,NA,2,1,0,1,0,0,0,0,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
309,Ingul,Konstantynovka,Bashtankiy,Mykolaiv,9,6,Konstantynovka 9/6,single,NA,NA,NA,NA,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310,Ingul,Konstantynovka,Bashtankiy,Mykolaiv,12,8,Konstantynovka 12/8,twin,female,NA,NA,NA,0,0,0,0,0,1,NA,NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311,Ingul,Konstantynovka,Bashtankiy,Mykolaiv,12,9,Konstantynovka 12/9,single,NA,NA,NA,NA,0,0,0,0,0,1,NA,NA,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312,Ingul,Konstantynovka,Bashtankiy,Mykolaiv,12,10,Konstantynovka 12/10,single,NA,NA,NA,NA,0,0,0,1,0,0,NA,NA,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
313,Ingul,Konstantynovka,Bashtankiy,Mykolaiv,12,14,Konstantynovka 12/14,single,NA,NA,2,1,0,1,0,0,0,0,NA,NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
314,Ingul,Konstantynovka,Bashtankiy,Mykolaiv,12,17,Konstantynovka 12/17,single,NA,NA,2,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
315,Ingul,Konstantynovka,Bashtankiy,Mykolaiv,12,20,Konstantynovka 12/20,single,NA,NA,2,2,0,0,1,1,0,1,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
316,Ingul,Konstantynovka,Bashtankiy,Mykolaiv,13,6,Konstantynovka 13/6,single,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
317,Ingul,Konstantynovka,Bashtankiy,Mykolaiv,13,"8,9","Konstantynovka 13/8,9",single,NA,adult,2,4,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
318,Ingul,Konstantynovka,Bashtankiy,Mykolaiv,13,9,Konstantynovka 13/9,single,NA,NA,2,4,0,1,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
319,Ingul,Konstantynovka,Bashtankiy,Mykolaiv,13,12,Konstantynovka 13/12,single,NA,juvenile,2,5,0,1,0,1,0,1,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
320,Ingul,Konstantynovka,Bashtankiy,Mykolaiv,13,14,Konstantynovka 13/14,single,NA,adult,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
321,Ingul,Konstantynovka,Bashtankiy,Mykolaiv,15,4,Konstantynovka 15/4,single,NA,juvenile,2,1,0,1,0,0,0,1,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
322,Ingul,Konstantynovka,Bashtankiy,Mykolaiv,15,5,Konstantynovka 15/5,single,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
323,Ingul,Konstantynovka,Bashtankiy,Mykolaiv,15,6,Konstantynovka 15/6,single,NA,adult,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
324,Ingul,Limantsy Gorodska mogila,Snigirevskiy,Mykolaiv,1,5,Limantsy Gorodska mogila 1/5,single,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325,Ingul,Limantsy Gorodska mogila,Snigirevskiy,Mykolaiv,1,15,Limantsy Gorodska mogila 1/15,twin,NA,NA,2,1,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
326,Ingul,Limantsy Gorodska mogila,Snigirevskiy,Mykolaiv,1,17,Limantsy Gorodska mogila 1/17,single,NA,adult,2,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
327,Ingul,Limantsy Gorodska mogila,Snigirevskiy,Mykolaiv,1,19,Limantsy Gorodska mogila 1/19,collective,NA,NA,2,1,0,1,1,0,0,0,NA,NA,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
328,Ingul,Limantsy Gorodska mogila,Snigirevskiy,Mykolaiv,1,20,Limantsy Gorodska mogila 1/20,single,NA,adult,2,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
329,Ingul,Limantsy Gorodska mogila,Snigirevskiy,Mykolaiv,1,21,Limantsy Gorodska mogila 1/21,single,NA,adult,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
330,Ingul,Limantsy Gorodska mogila,Snigirevskiy,Mykolaiv,1,26,Limantsy Gorodska mogila 1/26,twin,NA,NA,2,2,0,1,0,1,0,0,NA,NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
331,Ingul,Limantsy II,Snigirevskiy,Mykolaiv,7,5,Limantsy II 7/5,single,NA,adult,2,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
332,Ingul,Limantsy II,Snigirevskiy,Mykolaiv,7,9,Limantsy II 7/9,single,NA,adult,2,1,0,1,0,1,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
333,Ingul,Limantsy II,Snigirevskiy,Mykolaiv,7,10,Limantsy II 7/10,single,NA,NA,2,3,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
334,Ingul,Limantsy II,Snigirevskiy,Mykolaiv,7,11,Limantsy II 7/11,single,NA,adult,2,2,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335,Ingul,Novorozanovka,Novobugskiy,Mykolaiv,2,8,Novorozanovka 2/8,single,NA,adult,NA,NA,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
336,Ingul,Novorozanovka,Novobugskiy,Mykolaiv,2,12,Novorozanovka 2/12,cenotaph,NA,NA,NA,NA,0,0,0,0,0,1,NA,NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
337,Ingul,Novorozanovka,Novobugskiy,Mykolaiv,2,14,Novorozanovka 2/14,single,NA,adult,NA,NA,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
338,Ingul,Novorozanovka,Novobugskiy,Mykolaiv,2,15,Novorozanovka 2/15,single,NA,adult,NA,NA,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
339,Ingul,Novorozanovka,Novobugskiy,Mykolaiv,2,16,Novorozanovka 2/16,single,NA,adult,NA,NA,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
340,Ingul,Novorozanovka,Novobugskiy,Mykolaiv,2,17,Novorozanovka 2/17,single,NA,NA,NA,NA,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
341,Ingul,Novorozanovka,Novobugskiy,Mykolaiv,2,18,Novorozanovka 2/18,single,NA,adult,NA,NA,0,0,0,1,0,1,NA,NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
342,Ingul,Otradnoye,Bashtankiy,Mykolaiv,1,15a,Otradnoye 1/15a,single,NA,adult,NA,NA,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
343,Ingul,Otradnoye,Bashtankiy,Mykolaiv,1,16,Otradnoye 1/16,single,NA,adult,NA,NA,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344,Ingul,Otradnoye,Bashtankiy,Mykolaiv,1,18,Otradnoye 1/18,single,NA,adult,NA,NA,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345,Ingul,Otradnoye,Bashtankiy,Mykolaiv,22,13,Otradnoye 22/13,single,NA,adult,NA,NA,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
346,Ingul,Otradnoye,Bashtankiy,Mykolaiv,22,19,Otradnoye 22/19,single,male,adult,NA,NA,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
347,Ingul,Otradnoye,Bashtankiy,Mykolaiv,22,20,Otradnoye 22/20,single,NA,adult,NA,NA,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
348,Ingul,Otradnoye,Bashtankiy,Mykolaiv,22,24,Otradnoye 22/24,single,NA,adult,2,2,0,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
349,Ingul,Otradnoye,Bashtankiy,Mykolaiv,25,8,Otradnoye 25/8,single,NA,adult,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350,Ingul,Otradnoye,Bashtankiy,Mykolaiv,25,9,Otradnoye 25/9,single,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
351,Ingul,Otradnoye,Bashtankiy,Mykolaiv,25,10,Otradnoye 25/10,single,NA,adult,NA,NA,0,0,0,1,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
352,Ingul,Otradnoye,Bashtankiy,Mykolaiv,25,11,Otradnoye 25/11,single,NA,adult,2,4,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
353,Ingul,Otradnoye,Bashtankiy,Mykolaiv,26,7,Otradnoye 26/7,single,NA,NA,NA,NA,0,0,0,1,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
354,Ingul,Otradnoye,Bashtankiy,Mykolaiv,26,8,Otradnoye 26/8,single,NA,adult,3,3,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
355,Ingul,Otradnoye,Bashtankiy,Mykolaiv,26,10,Otradnoye 26/10,single,NA,adult,NA,NA,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
356,Ingul,Otradnoye,Bashtankiy,Mykolaiv,28,6,Otradnoye 28/6,twin,NA,NA,3,3,0,1,0,0,0,0,NA,NA,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
357,Ingul,Otradnoye,Bashtankiy,Mykolaiv,28,7,Otradnoye 28/7,single,NA,adult,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
358,Ingul,Otradnoye,Bashtankiy,Mykolaiv,28,8,Otradnoye 28/8,single,NA,adult,2,2,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
359,Ingul,Otradnoye,Bashtankiy,Mykolaiv,28,9,Otradnoye 28/9,single,NA,adult,3,3,0,1,0,1,0,0,NA,NA,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
360,Ingul,Otradnoye,Bashtankiy,Mykolaiv,28,10,Otradnoye 28/10,single,NA,adult,3,3,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
361,Ingul,Otradnoye,Bashtankiy,Mykolaiv,28,11,Otradnoye 28/11,single,male,adult,3,3,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
362,Ingul,Otradnoye,Bashtankiy,Mykolaiv,28,12,Otradnoye 28/12,single,NA,adult,2,2,0,1,0,0,0,1,NA,NA,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
363,Ingul,Otradnoye,Bashtankiy,Mykolaiv,28,15,Otradnoye 28/15,single,NA,juvenile,NA,NA,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
364,Ingul,Otradnoye,Bashtankiy,Mykolaiv,28,17,Otradnoye 28/17,single,NA,juvenile,2,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
365,Ingul,Otradnoye,Bashtankiy,Mykolaiv,36,8,Otradnoye 36/8,single,NA,adult,3,3,1,0,1,1,0,0,NA,NA,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
366,Ingul,Otradnoye,Bashtankiy,Mykolaiv,36,18,Otradnoye 36/18,single,NA,adult,2,2,0,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
